rxcui,drug_name,utilization_raw,utilization_score,utilization_percentile,spend_raw,spend_score,spend_percentile,disease_burden_raw,disease_burden_score,disease_burden_percentile,population_impact_raw,population_impact_score,population_impact_percentile,risk_raw,risk_score,risk_percentile,ehi_score,ehi_rank,ehi_percentile,ehi_tier,ehi_tier_label,primary_driver,secondary_driver,limiting_factor,calibration_boost_total,calibration_utilization_boost,calibration_spend_boost,calibration_disease_burden_boost,calibration_population_impact_boost,calibration_risk_boost,calibration_notes,methodology_version,calculation_date,source_coverage_flag,source_overall_intelligence_score,source_claims_readiness_score,source_ai_readiness_score,source_semantic_richness_score,source_interoperability_score,source_clinical_semantics_score,source_explainability_score,source_relationship_density_score,source_classification_density_score,source_relationship_count,source_classification_count,source_disease_count,source_atc_hierarchy_depth,source_schedule_count
848723,Fanapt,74.617355303332,73.04,73.04,63.910114828089746,68.94,68.94,79.81134342227533,76.7,76.7,73.82393103677154,72.31,72.31,32.88741122394796,13.02,13.02,66.64,2351,69.97,3,Operationally Relevant,Disease Burden Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,79.15,76.0,80.5,73.0,77.5,84.0,92.0,10.0,83.5,1.0,14.0,2.0,4.0,0.0
848763,Endodan Reformulated May 2009,11.759474976768884,12.95,12.95,11.96689565909996,12.95,12.95,17.767323775388295,25.26,25.26,18.213095712199657,12.95,12.95,59.36433442851454,52.25,52.25,19.34,3276,12.95,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848769,Percodan Reformulated May 2009,11.759474976768884,12.95,12.95,11.96689565909996,12.95,12.95,17.767323775388295,25.26,25.26,18.213095712199657,12.95,12.95,59.36433442851454,52.25,52.25,19.34,3276,12.95,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848929,acai berry extract,31.63164443116952,46.78,46.78,37.878399840700915,47.18,47.18,17.767323775388295,25.26,25.26,31.555934621000933,46.54,46.54,63.57037783751493,88.76,88.76,46.74,3230,46.77,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,18.67,36.0,4.5,6.0,36.0,0.0,13.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0
848957,Cetraxal,81.28485530333201,82.07,82.07,68.5923212531528,78.89,78.89,101.28063188636663,98.3,98.3,82.97399150404885,85.9,85.9,31.488088245055092,10.28,10.28,77.92,1343,86.6,2,Strategically Important,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,85.82,82.0,86.5,82.0,82.0,100.0,100.0,10.0,100.0,1.0,60.0,27.0,4.0,0.0
849609,Bifera,76.259855303332,74.49,74.49,65.28313434222753,70.7,70.7,85.87303531129697,81.2,81.2,76.13727439267224,75.74,75.74,30.671823144829418,5.7,5.7,68.19,2237,71.27,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,81.72,78.0,82.5,76.0,79.0,88.0,97.0,10.0,89.0,1.0,16.0,7.0,4.0,0.0
849647,Hydro 35,81.17485530333201,78.82,78.82,67.95982729324308,74.05,74.05,81.48624717907873,78.03,78.03,79.75331567768485,79.42,79.42,31.23299731182796,8.94,8.94,70.57,2026,75.64,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,85.38,82.0,86.5,82.0,82.0,86.0,97.0,10.0,100.0,1.0,22.0,4.0,4.0,0.0
849739,Vagisil Original Formula,56.946974976768885,66.84,66.84,47.67665272799681,58.31,58.31,95.25315279437142,89.46,89.46,74.3497427983539,73.13,73.13,28.22128053232444,1.23,1.23,63.61,2605,65.37,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,78.25,65.0,85.0,80.0,65.0,95.0,100.0,0.0,100.0,0.0,56.0,15.0,4.0,0.0
849753,Zilactin-L Cold Sore Liquid,53.43447497676888,62.63,62.63,44.188063852382854,54.19,54.19,61.62536837913182,69.47,69.47,66.89551373954599,66.78,66.78,32.68721044072747,12.73,12.73,57.52,3040,55.77,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,72.2,61.0,81.0,74.0,62.0,66.0,84.0,0.0,89.0,0.0,16.0,2.0,4.0,0.0
849828,Samsca,81.28485530333201,82.07,82.07,67.95114243993098,73.85,73.85,97.5868014071419,92.64,92.64,81.05045506438337,81.58,81.58,30.846909431833268,6.79,6.79,74.53,1667,80.88,2,Strategically Important,Disease Burden Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,85.82,82.0,86.5,82.0,82.0,100.0,100.0,10.0,100.0,1.0,21.0,7.0,4.0,0.0
849863,Adcirca,77.102355303332,75.42,75.42,65.97810261515997,71.58,71.58,92.87207619806186,87.27,87.27,78.04289439798221,77.63,77.63,30.261399011018185,3.95,3.95,70.01,2079,74.49,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,83.09,79.0,83.5,77.5,79.75,96.5,100.0,10.0,91.75,1.0,17.0,3.0,4.0,0.0
850306,Besivance,77.829855303332,76.29,76.29,66.61860812425329,72.25,72.25,92.40147351652726,86.8,86.8,79.50785211735032,79.2,79.2,30.69637511615558,5.87,5.87,70.78,2009,75.82,2,Strategically Important,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,84.0,80.0,84.5,79.0,80.5,97.0,100.0,10.0,94.5,1.0,18.0,1.0,4.0,0.0
850404,Ibuprohm,81.28485530333201,82.07,82.07,68.57033466082571,78.71,78.71,98.99319660161953,95.43,95.43,83.40252263374485,86.62,86.62,31.713347106066642,11.08,11.08,77.49,1384,86.02,2,Strategically Important,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,85.82,82.0,86.5,82.0,82.0,100.0,100.0,10.0,100.0,1.0,54.0,19.0,4.0,0.0
850436,GaviLyte-C,81.28485530333201,82.07,82.07,68.62036452940396,79.17,79.17,96.79478627372893,91.39,91.39,81.62492738616753,82.99,82.99,30.79953454798885,6.57,6.57,75.8,1548,82.85,2,Strategically Important,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,85.82,82.0,86.5,82.0,82.0,95.0,100.0,10.0,100.0,1.0,73.0,29.0,4.0,0.0
850459,Q-Sorb Co Q-10,78.557355303332,76.93,76.93,67.25098274259923,72.71,72.71,86.65656776848535,81.99,81.99,78.74428202575336,78.33,78.33,30.021152761184126,3.52,3.52,69.76,2101,74.01,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,84.91,81.0,85.5,80.5,81.25,89.5,100.0,10.0,97.25,1.0,19.0,8.0,4.0,0.0
851040,Renaf,11.759474976768884,12.95,12.95,11.96689565909996,12.95,12.95,17.767323775388295,25.26,25.26,18.213095712199657,12.95,12.95,59.36433442851454,52.25,52.25,19.34,3276,12.95,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851197,Momexin,11.759474976768884,12.95,12.95,11.96689565909996,12.95,12.95,17.767323775388295,25.26,25.26,18.213095712199657,12.95,12.95,59.36433442851454,52.25,52.25,19.34,3276,12.95,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851732,Acacia pollen extract,81.07497278640648,78.55,78.55,79.1412528872959,85.29,85.29,51.98243063852383,67.59,67.59,80.84561648745519,81.03,81.03,40.80610397583964,28.63,28.63,73.42,1768,79.36,2,Strategically Important,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,80.76,81.0,83.5,76.5,83.25,58.5,79.0,50.0,75.25,5.0,11.0,0.0,4.0,0.0
851736,coast maple pollen extract,79.23566706491437,77.65,77.65,75.50529430505775,83.69,83.69,51.98243063852383,67.59,67.59,77.56600504447098,77.25,77.25,40.362787899907076,28.05,28.05,72.13,1887,77.79,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851740,box elder maple pollen extract,81.07497278640648,78.55,78.55,79.1412528872959,85.29,85.29,51.98243063852383,67.59,67.59,80.84561648745519,81.03,81.03,40.80610397583964,28.63,28.63,73.42,1768,79.36,2,Strategically Important,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,80.76,81.0,83.5,76.5,83.25,58.5,79.0,50.0,75.25,5.0,11.0,0.0,4.0,0.0
851744,red maple pollen extract,77.29164443116953,75.77,75.77,71.71501035444047,80.66,80.66,51.98243063852383,67.59,67.59,76.08145977698129,75.61,75.61,39.85558625381654,27.19,27.19,70.47,2034,75.43,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,77.31,77.0,80.5,72.5,79.25,58.5,77.0,30.0,75.25,3.0,11.0,0.0,4.0,0.0
851866,silver maple pollen extract,75.16078819859285,73.35,73.35,67.64172600557546,72.95,72.95,51.98243063852383,67.59,67.59,74.21874731182795,73.01,73.01,39.230051108456124,25.13,25.13,67.23,2310,70.35,3,Operationally Relevant,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,75.59,75.0,79.0,70.5,77.25,58.5,76.0,20.0,75.25,2.0,11.0,0.0,4.0,0.0
851870,redtop grass pollen extract,77.102355303332,75.42,75.42,65.97810261515997,71.58,71.58,92.45515067038363,86.81,86.81,76.58480996946767,76.15,76.15,29.53235679676092,3.22,3.22,69.63,2114,73.75,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,83.09,79.0,83.5,77.5,79.75,93.5,100.0,10.0,91.75,1.0,17.0,5.0,4.0,0.0
851874,hard maple pollen extract,79.23566706491437,77.65,77.65,75.50529430505775,83.69,83.69,51.98243063852383,67.59,67.59,77.56600504447098,77.25,77.25,40.362787899907076,28.05,28.05,72.13,1887,77.79,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851878,orchard grass pollen extract,76.00078819859286,74.2,74.2,68.33743661223949,76.6,76.6,59.17999469003054,69.09,69.09,75.18922972255409,74.26,74.26,38.35143701048719,21.27,21.27,68.49,2212,71.84,3,Operationally Relevant,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,76.95,76.0,80.0,72.0,78.0,66.0,79.0,20.0,78.0,2.0,12.0,0.0,4.0,0.0
851882,sisal fiber allergenic extract,79.23566706491437,77.65,77.65,75.50529430505775,83.69,83.69,51.98243063852383,67.59,67.59,77.56600504447098,77.25,77.25,40.362787899907076,28.05,28.05,72.13,1887,77.79,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851890,tree of heaven pollen extract,77.29164443116953,75.77,75.77,71.71501035444047,80.66,80.66,51.98243063852383,67.59,67.59,76.08145977698129,75.61,75.61,39.85558625381654,27.19,27.19,70.47,2034,75.43,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,77.31,77.0,80.5,72.5,79.25,58.5,77.0,30.0,75.25,3.0,11.0,0.0,4.0,0.0
851894,iodine bush pollen extract,79.23566706491437,77.65,77.65,75.50529430505775,83.69,83.69,51.98243063852383,67.59,67.59,77.56600504447098,77.25,77.25,40.362787899907076,28.05,28.05,72.13,1887,77.79,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851898,sweet vernal grass pollen extract,87.38867449887164,88.3,88.3,86.79601606265763,87.58,87.58,59.17999469003054,69.09,69.09,83.95650232311164,87.28,87.28,40.68292844816142,28.49,28.49,78.14,1321,87.07,2,Strategically Important,Utilization Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,85.58,86.0,87.5,82.0,88.0,66.0,84.0,70.0,78.0,7.0,12.0,0.0,4.0,0.0
851902,tag alder pollen extract,79.23566706491437,77.65,77.65,75.50529430505775,83.69,83.69,51.98243063852383,67.59,67.59,77.56600504447098,77.25,77.25,40.362787899907076,28.05,28.05,72.13,1887,77.79,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851906,Bermuda grass pollen extract,98.31570987654322,95.23,95.23,102.13901460241604,95.09,95.09,92.75515067038363,87.08,87.08,92.75402874020973,93.83,93.83,37.86651815345812,19.97,19.97,85.83,603,95.03,1,Enterprise Critical,Utilization Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,99.09,99.0,99.0,98.5,99.25,94.5,100.0,100.0,97.25,12.0,19.0,5.0,4.0,0.0
851910,white alder pollen extract,79.23566706491437,77.65,77.65,75.50529430505775,83.69,83.69,51.98243063852383,67.59,67.59,77.56600504447098,77.25,77.25,40.362787899907076,28.05,28.05,72.13,1887,77.79,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851914,red alder pollen extract,79.23566706491437,77.65,77.65,75.50529430505775,83.69,83.69,51.98243063852383,67.59,67.59,77.56600504447098,77.25,77.25,40.362787899907076,28.05,28.05,72.13,1887,77.79,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851918,meadow fescue grass pollen extract,77.29164443116953,75.77,75.77,71.71501035444047,80.66,80.66,51.98243063852383,67.59,67.59,76.08145977698129,75.61,75.61,39.85558625381654,27.19,27.19,70.47,2034,75.43,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,77.31,77.0,80.5,72.5,79.25,58.5,77.0,30.0,75.25,3.0,11.0,0.0,4.0,0.0
851926,careless weed pollen extract,80.23497278640647,78.19,78.19,78.44877804327625,84.96,84.96,49.405535643170055,66.53,66.53,80.10819195539625,79.78,79.78,41.79962913181999,29.56,29.56,72.93,1811,78.85,2,Strategically Important,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,79.4,80.0,82.5,75.0,82.5,56.0,76.0,50.0,72.5,5.0,10.0,0.0,4.0,0.0
851930,redroot pigweed pollen extract,69.31828819859285,71.6,71.6,61.948251161555824,66.25,66.25,49.405535643170055,66.53,66.53,73.48082277976901,71.78,71.78,40.223576264436474,27.84,27.84,64.9,2495,67.72,3,Operationally Relevant,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,74.22,74.0,78.0,69.0,76.5,56.0,73.0,20.0,72.5,2.0,10.0,0.0,4.0,0.0
851934,western waterhemp pollen extract,92.21860049117217,90.75,90.75,97.23344444444444,91.52,91.52,51.98243063852383,67.59,67.59,87.12437189698659,89.55,89.55,42.984933791318205,30.4,30.4,80.1,1132,89.39,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,89.39,91.0,91.0,86.5,93.25,58.5,84.0,100.0,75.25,15.0,11.0,0.0,4.0,0.0
851938,false ragweed pollen extract,87.88566706491437,88.48,88.48,80.99270038497278,85.85,85.85,92.75515067038363,87.08,87.08,85.89644311695207,88.48,88.48,33.349303896190094,13.81,13.81,80.08,1134,89.37,2,Strategically Important,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,89.64,87.0,90.0,86.5,87.25,94.5,100.0,40.0,97.25,4.0,19.0,5.0,4.0,0.0
851942,canyon ragweed pollen extract,78.39566706491438,76.65,76.65,74.8128194610381,83.17,83.17,49.405535643170055,66.53,66.53,76.82858051241205,76.47,76.47,41.356313055887426,29.18,29.18,71.48,1945,76.69,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,77.68,78.0,81.0,73.0,80.5,56.0,75.0,40.0,72.5,4.0,10.0,0.0,4.0,0.0
851949,cat skin extract,92.75707387495022,91.04,91.04,95.12469268551706,90.46,90.46,81.60236957387494,78.31,78.31,87.73015299349528,90.03,90.03,36.736877737953,18.42,18.42,80.94,1051,90.38,2,Strategically Important,Utilization Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,92.95,92.0,92.5,89.0,93.5,86.0,100.0,90.0,83.5,9.0,14.0,1.0,4.0,0.0
851955,sandbur ragweed pollen extract,78.39566706491438,76.65,76.65,74.8128194610381,83.17,83.17,49.405535643170055,66.53,66.53,76.82858051241205,76.47,76.47,41.356313055887426,29.18,29.18,71.48,1945,76.69,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,77.68,78.0,81.0,73.0,80.5,56.0,75.0,40.0,72.5,4.0,10.0,0.0,4.0,0.0
851961,Cocet,11.759474976768884,12.95,12.95,11.96689565909996,12.95,12.95,17.767323775388295,25.26,25.26,18.213095712199657,12.95,12.95,59.36433442851454,52.25,52.25,19.34,3276,12.95,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851965,June grass pollen extract,49.072355303332,60.26,60.26,46.52957666268419,55.83,55.83,79.83496946767555,76.71,76.71,50.861300677021106,61.09,61.09,43.87186403159432,31.11,31.11,59.65,2912,58.84,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,51.97,58.0,43.75,46.62,55.25,74.25,59.5,10.0,41.5,1.0,11.0,5.0,0.0,0.0
851969,rabbit bush pollen extract,78.39566706491438,76.65,76.65,74.8128194610381,83.17,83.17,49.405535643170055,66.53,66.53,76.82858051241205,76.47,76.47,41.356313055887426,29.18,29.18,71.48,1945,76.69,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,77.68,78.0,81.0,73.0,80.5,56.0,75.0,40.0,72.5,4.0,10.0,0.0,4.0,0.0
