rxcui,drug_name,ehi_v6_score,ehi_v6_rank,ehi_v6_percentile,ehi_v6_tier_label,utilization_score,spend_score,population_impact_score,disease_burden_score,risk_score,ehi_score,ehi_rank,ehi_percentile,ehi_tier_label,ehi_v6_framework_version,ehi_v6_weighting_method,ehi_v6_validation_score,ehi_v6_validation_status,ehi_v6_dashboard_language
853322,Ulesfia,65.0042,9782,67.538416,Moderate Importance,71.34,64.71,69.42,71.5,16.95,63.99,2573,66.32,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1607804,Quadracel,65.0036,9783,67.535097,Moderate Importance,66.84,58.21,73.99,98.19,1.79,65.52,2437,68.47,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
801721,Kinrix,65.0036,9783,67.535097,Moderate Importance,66.84,58.21,73.99,98.19,1.79,65.52,2437,68.47,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2047761,Kapspargo,64.9966,9785,67.528459,Moderate Importance,66.84,57.52,75.0,97.44,2.72,65.44,2444,68.35,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
865575,Toprol,64.9966,9785,67.528459,Moderate Importance,66.84,57.52,75.0,97.44,2.72,65.44,2444,68.35,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1926466,Viabecline,64.9948,9787,67.521821,Moderate Importance,66.84,58.48,75.16,95.75,2.66,65.36,2452,68.25,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
645943,Erythrocin,64.9903,9788,67.518503,Moderate Importance,66.84,58.21,75.02,96.4,2.52,65.39,2449,68.29,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
863600,E.E.S.,64.977,9789,67.515184,Moderate Importance,66.84,58.18,74.99,96.4,2.5,65.38,2450,68.28,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2703041,Datroway,64.9759,9790,67.511865,Moderate Importance,71.12,64.39,68.28,74.47,15.86,64.16,2559,66.45,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
750836,Erythrocin Stearate,64.9718,9791,67.508546,Moderate Importance,66.84,58.16,74.99,96.4,2.49,65.37,2451,68.26,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
798130,Ery,64.9718,9791,67.508546,Moderate Importance,66.84,58.16,74.99,96.4,2.49,65.37,2451,68.26,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1100450,Euthasol,64.9701,9793,67.501908,Moderate Importance,66.84,57.79,75.39,89.45,14.04,65.1,2477,67.92,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2626481,Euthaphen,64.9701,9793,67.501908,Moderate Importance,66.84,57.79,75.39,89.45,14.04,65.1,2477,67.92,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
891150,Surolan,64.9683,9795,67.495271,Moderate Importance,66.84,58.99,75.53,94.18,2.86,65.25,2463,68.15,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2569566,Loreev,64.9592,9796,67.491952,Moderate Importance,66.84,57.0,73.69,93.22,13.16,65.32,2456,68.21,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2714515,avutometinib,64.9549,9797,67.488633,Moderate Importance,65.18,71.92,63.83,72.93,34.97,65.19,2469,68.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2632858,Daybue,64.9541,9798,67.485314,Moderate Importance,71.4,64.76,68.78,72.64,15.35,63.99,2573,66.32,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
897045,Clavamox,64.9474,9799,67.481995,Moderate Importance,66.84,57.79,75.39,96.05,2.94,65.31,2457,68.2,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2672374,Exxua,64.9432,9800,67.478676,Moderate Importance,71.08,64.36,68.5,73.39,17.07,64.07,2566,66.4,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2047634,Lokelma,64.9432,9800,67.478676,Moderate Importance,71.08,64.36,68.5,73.39,17.07,64.07,2566,66.4,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2682962,Imdelltra,64.9432,9800,67.478676,Moderate Importance,71.08,64.36,68.5,73.39,17.07,64.07,2566,66.4,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2644454,Talvey,64.9432,9800,67.478676,Moderate Importance,71.08,64.36,68.5,73.39,17.07,64.07,2566,66.4,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1009389,Tresaderm,64.9431,9804,67.465401,Moderate Importance,66.84,58.98,75.53,94.02,2.85,65.22,2466,68.13,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2046366,Palynziq,64.9413,9805,67.462082,Moderate Importance,71.14,64.41,68.57,74.03,15.45,64.08,2565,66.41,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1245900,Zithranol,64.9333,9806,67.458763,Moderate Importance,71.4,64.76,68.78,72.49,15.35,63.96,2576,66.26,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1666754,Otomax,64.9323,9807,67.455445,Moderate Importance,66.84,58.97,75.52,93.97,2.85,65.2,2468,68.09,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
