rxcui,drug_name,ehi_score,ehi_rank,ehi_percentile,ehi_tier_label,utilization_score,spend_score,population_impact_score,disease_burden_score,risk_score,ehi_v6_ml_weighted_score,ehi_v6_ml_rank,ehi_v6_ml_percentile,ehi_v6_ml_tier_label
1603854,butyl maleurate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1603853,Cistanche deserticola stem extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1603850,Dictamnus dasycarpus root bark extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1600747,Rubus fruticosus seed extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1600738,Isodon rubescens whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1305560,FD&C red 40 lake,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1307155,glycol palmitate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1307154,C20-40 pareth-10,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1307153,glucosyl steviol,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1307149,tomato juice,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1307263,distearyl ether,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1307096,PEG-12 glyceryl dimyristate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1600739,Leucas cephalotes whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2721765,eta-tocopherol,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1600778,tetrahydrofurfuryl oleate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1600751,Anethum graveolens whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1600750,Torilis japonica whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1305631,Camelina sativa seed oil,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1307262,glyceryl linolenate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1305553,Adenophora stricta root extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1597886,Acer saccharum whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1600140,Juniperus oxycedrus leaf oil,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1305655,sweet marjoram oil,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1307090,pentaerythrityl tetrastearate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1307086,PEG-9 stearate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1307085,2-(4-(diethylamino)-2-hydroxybenzoyl)benzoic acid,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1305641,Angelica seed oil,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1305640,Angelica root oil,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1305639,Amyris balsamifera oil,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1307083,stearyl ethylhexanoate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2727166,Crataegus rivularis whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2723017,Haberlea rhodopensis whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1607315,Prunus apetala whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1307142,ricinoleamidopropyl ethyldimonium ethosulfate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1599143,Lophatherum gracile whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1599640,Strychnos nux-vomica whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1599565,Blastocystis hominis,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2723562,docosahexaenoic acid algal oil,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1737846,polyethylene terephthalate (intrinsic visconsity 0.70-1.00),36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1358886,Zanthoxylum schinifolium whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2043284,enoxolone dipotassium,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1357999,Amaranthus viridis leaf extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1357998,Aesculus glabra nut extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1737113,diethylene glycol monoethyl ether acetate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1736747,ethylene-vinyl acetate copolymer (50% vinyl acetate),36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1737335,"2,4-diamino-5-methylphenoxyethanol hydrochloride",36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1738092,PEG-12 diisostearate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1358887,Euonymus alatus whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1737791,Cymbidium hookerianum flower extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1356490,PEG-60 glyceryl isostearate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1356482,Actinidia chinensis whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2001618,Sparassis crispa whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2001617,octyldodeceth-25,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2001814,Inonotus obliquus whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1358173,Galanthus nivalis seed extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2740013,tividenofusp alfa-eknm,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1358889,Epimedium grandiflorum whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2185,Cefotan,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2003334,stearyl phosphate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1357997,"cured fat, pork side bacon",36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1606331,Musa x paradisiaca whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2043282,Bombyx mori whole preparation,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2043281,bisabolol oxide A,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2043280,tocol acetate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1358892,Syzygium aromaticum whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2732340,Cyperus rotundus fruit extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1358888,Euterpe oleracea whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1356764,polyacrylamide (1300000 MW),36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2737251,Lacticaseibacillus paracasei LPC-37,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1358176,Gentiana urnula flower extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2043449,Cladosporium bruhnei extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2043326,Michelia alba leaf oil,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2002787,glyceryl lactopalmitate/stearate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1606212,Stemona tuberosa root extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1306211,arachidyl propionate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1306935,Brazillian pepper extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1306943,chitosan oligosaccharide,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1606194,Oryctolagus cuniculus liver preparation,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1605702,adipic acid-diglycol crosspolymer (20000 MPA.S),36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1606221,Kaempferia galanga whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1606220,Dioscorea oppositifolia whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1606213,Panax notoginseng whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1306203,Chysanthellum indicum top extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1306171,Bambusa vulgaris stem extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1306170,Bambusa vulgaris sap extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1601996,Gossypium herbaceum seed resin,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2729263,Ophiopogon japonicus whole extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2729260,Akkermansia muciniphila,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2727173,phylloquinone omega-hydroxylase CYP4F11,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2727169,dimethachlon,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1601993,PEG-40 hydrogenated lanolin,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1601984,polyquaternium-53,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
3104,Dantrium,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
3081,Cytomel,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
3146,Delsym,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1306210,hydrogenated polybutene (370 MW),36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1306206,Citrus aurantium fruit rind extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1601983,nonoxynol-2,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1601597,polyquaternium-47 (methacrylamidopropyltrimethylammonium chloride-co-methyl acrylate-co-acrylic acid 45:10:45; 1200000 MW),36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1598329,cocamine,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1601992,cyclohexyl cinnamate,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1601991,Opuntia cochenillifera flower extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2732339,Artemisia afra leaf extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1306168,balsam fir leefy twig extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1306942,barley bran,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1305762,Colocasia esculenta root extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1306204,Chrysanthemum x morifolium flower extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2699424,methylcyclopentenolone,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
1746486,Maclura cochinchinensis root extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
2701327,Ornithogalum umbellatum bulb extract,36.34,3275,32.85,Limited Enterprise Impact,34.44,34.63,32.85,25.26,73.74,36.2574353422239,17749,41.097208854667954,Foundational
